6396,-0.051147
8þESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (24) boot: ESP-IDF -128-NOTFOUND 2nd stage bootloader
I (25) boot: compile time Apr 20 2026 11:22:55
I (25) boot: Multicore bootloader
I (26) boot: chip revision: v0.2
I (28) boot: efuse block revision: v1.3
I (32) boot.esp32s3: Boot SPI Speed : 80MHz
I (36) boot.esp32s3: SPI Mode       : DIO
I (39) boot.esp32s3: SPI Flash Size : 8MB
I (43) boot: Enabling RNG early entropy source...
I (48) boot: Partition Table:
I (50) boot: ## Label            Usage          Type ST Offset   Length
I (57) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (63) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (70) boot:  2 factory          factory app      00 00 00010000 00100000
I (76) boot: End of partition table
I (80) esp_image: segment 0: paddr=00010020 vaddr=3c020020 size=0e8a4h ( 59556) map
I (97) esp_image: segment 1: paddr=0001e8cc vaddr=3fc94e00 size=0174ch (  5964) load
I (99) esp_image: segment 2: paddr=00020020 vaddr=42000020 size=1c920h (117024) map
I (122) esp_image: segment 3: paddr=0003c948 vaddr=3fc9654c size=01634h (  5684) load
I (124) esp_image: segment 4: paddr=0003df84 vaddr=40374000 size=10d20h ( 68896) load
I (141) esp_image: segment 5: paddr=0004ecac vaddr=50000000 size=00020h (    32) load
I (148) boot: Loaded app from partition at offset 0x10000
I (148) boot: Disabling RNG early entropy source...
I (159) cpu_start: Multicore app
I (167) cpu_start: GPIO 44 and 43 are used as console UART I/O pins
I (168) cpu_start: Pro cpu start user code
I (168) cpu_start: cpu freq: 160000000 Hz
I (170) app_init: Application information:
I (174) app_init: Project name:     ESP32_IMU_setup_NEW
I (178) app_init: App version:      1f31e4c-dirty
I (183) app_init: Compile time:     May  4 2026 14:46:09
I (188) app_init: ELF file SHA256:  f766d0f00...
I (192) app_init: ESP-IDF:          -128-NOTFOUND
I (197) efuse_init: Min chip rev:     v0.0
I (201) efuse_init: Max chip rev:     v0.99 
I (205) efuse_init: Chip rev:         v0.2
I (208) heap_init: Initializing. RAM available for dynamic allocation:
I (215) heap_init: At 3FC9E2D0 len 0004B440 (301 KiB): RAM
I (220) heap_init: At 3FCE9710 len 00005724 (21 KiB): RAM
I (225) heap_init: At 3FCF0000 len 00008000 (32 KiB): DRAM
I (230) heap_init: At 600FE000 len 00001FE8 (7 KiB): RTCRAM
I (236) spi_flash: detected chip: gd
I (239) spi_flash: flash io: dio
I (242) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (248) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (255) coexist: coex firmware version: 7260f71
I (259) coexist: coexist rom version e7ae62f
I (263) main_task: Started on CPU0
I (286) main_task: Calling app_main()
I (286) MAIN: Starter IMU drift-test
I (3560) main_task: Returned from app_main()
t_us,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag,acc_dynamic,gx_raw,gy_raw,gz_raw,gx_corr,gy_corr,gz_corr
4726073,12895,-434,-10098,0.086310,-0.021506,9.756289,9.756694,-0.053307,1,-5,-3,0.042725,0.116211,0.068726
4735536,12905,-397,-10109,0.092298,0.000648,9.749701,9.750138,-0.059862,0,-5,-4,-0.018311,0.116211,0.007690
4744987,12875,-385,-10083,0.074336,0.007833,9.765269,9.765555,-0.044445,-1,-6,-5,-0.079346,0.055176,-0.053345
4754631,12885,-393,-10144,0.080323,0.003043,9.728745,9.729077,-0.080923,3,-5,-4,0.164795,0.116211,0.007690
4763995,12882,-385,-10130,0.078526,0.007833,9.737127,9.737447,-0.072554,-1,-7,-4,-0.079346,-0.005859,0.007690
4773640,12890,-427,-10101,0.083317,-0.017315,9.754492,9.754863,-0.055138,0,-8,-6,-0.018311,-0.066895,-0.114380
4783357,12883,-389,-10141,0.079125,0.005438,9.730541,9.730865,-0.079136,0,-7,-4,-0.018311,-0.005859,0.007690
4792908,12882,-387,-10120,0.078526,0.006635,9.743115,9.743434,-0.066566,-2,-8,-6,-0.140381,-0.066895,-0.114380
4802620,12894,-392,-10111,0.085712,0.003642,9.748505,9.748882,-0.061118,2,-10,-5,0.103760,-0.188965,-0.053345
4812264,12870,-424,-10086,0.071342,-0.015519,9.763474,9.763746,-0.046254,-1,-6,-3,-0.079346,0.055176,0.068726
4821889,12895,-385,-10119,0.086310,0.007833,9.743714,9.744100,-0.065901,1,-8,-6,0.042725,-0.066895,-0.114380
4831446,12893,-409,-10049,0.085113,-0.006537,9.785627,9.785999,-0.024001,0,-4,-4,-0.018311,0.177246,0.007690
4840984,12859,-409,-10088,0.064755,-0.006537,9.762276,9.762492,-0.047508,-1,-6,-6,-0.079346,0.055176,-0.114380
4850715,12891,-380,-10132,0.083916,0.010827,9.735930,9.736299,-0.073702,0,-6,-4,-0.018311,0.055176,0.007690
4860166,12852,-412,-10101,0.060564,-0.008334,9.754492,9.754683,-0.055317,1,-6,-4,0.042725,0.055176,0.007690
4869637,12886,-379,-10099,0.080922,0.011425,9.755690,9.756032,-0.053968,0,-8,-5,-0.018311,-0.066895,-0.053345
4879262,12860,-371,-10145,0.065354,0.016215,9.728147,9.728379,-0.081621,0,-6,-4,-0.018311,0.055176,0.007690
4888732,12886,-414,-10138,0.080922,-0.009531,9.732338,9.732678,-0.077322,-1,-9,-5,-0.079346,-0.127930,-0.053345
4898531,12891,-408,-10089,0.083916,-0.005939,9.761677,9.762039,-0.047961,-1,-9,-7,-0.079346,-0.127930,-0.175415
4908357,12850,-415,-10131,0.059367,-0.010130,9.736528,9.736714,-0.073286,2,-10,-5,0.103760,-0.188965,-0.053345
4918069,12894,-377,-10123,0.085712,0.012623,9.741320,9.741705,-0.068295,-1,-6,-3,-0.079346,0.055176,0.068726
4927617,12897,-423,-10095,0.087508,-0.014920,9.758084,9.758488,-0.051513,-1,-9,-4,-0.079346,-0.127930,0.007690
4937329,12865,-380,-10149,0.068348,0.010827,9.725752,9.725998,-0.084002,2,-5,-4,0.103760,0.116211,0.007690
4946713,12884,-408,-10066,0.079724,-0.005939,9.775448,9.775775,-0.034225,0,-8,-5,-0.018311,-0.066895,-0.053345
4956424,12831,-397,-10111,0.047990,0.000648,9.748505,9.748623,-0.061378,1,-7,-4,0.042725,-0.005859,0.007690
4965894,12876,-426,-10123,0.074934,-0.016716,9.741320,9.741623,-0.068377,1,-6,-4,0.042725,0.055176,0.007690
4975354,12886,-385,-10088,0.080922,0.007833,9.762276,9.762614,-0.047386,1,-7,-4,0.042725,-0.005859,0.007690
4984823,12882,-387,-10137,0.078526,0.006635,9.732937,9.733255,-0.076745,-1,-7,-5,-0.079346,-0.005859,-0.053345
4994528,12885,-404,-10096,0.080323,-0.003543,9.757485,9.757816,-0.052184,-3,-9,-5,-0.201416,-0.127930,-0.053345
5004354,12891,-389,-10138,0.083916,0.005438,9.732338,9.732701,-0.077299,2,-6,-4,0.103760,0.055176,0.007690
5013710,12898,-409,-10101,0.088107,-0.006537,9.754492,9.754891,-0.055109,0,-6,-5,-0.018311,0.055176,-0.053345
5023359,12874,-408,-10127,0.073737,-0.005939,9.738924,9.739205,-0.070795,-1,-8,-6,-0.079346,-0.066895,-0.114380
5033153,12908,-421,-10132,0.094094,-0.013722,9.735930,9.736395,-0.073606,-3,-6,-5,-0.201416,0.055176,-0.053345
5042883,12866,-402,-10102,0.068947,-0.002346,9.753893,9.754137,-0.055863,2,-6,-6,0.103760,0.055176,-0.114380
5052421,12904,-412,-10115,0.091699,-0.008334,9.746109,9.746544,-0.063457,4,-6,-6,0.225830,0.055176,-0.114380
5061979,12855,-391,-10123,0.062360,0.004240,9.741320,9.741520,-0.068480,1,-5,-4,0.042725,0.116211,0.007690
5071352,12876,-374,-10127,0.074934,0.014419,9.738924,9.739223,-0.070778,2,-4,-5,0.103760,0.177246,-0.053345
5080820,12888,-425,-10121,0.082119,-0.016117,9.742517,9.742876,-0.067124,-2,-10,-5,-0.140381,-0.188965,-0.053345
5090699,12895,-385,-10104,0.086310,0.007833,9.752695,9.753079,-0.056921,1,-6,-4,0.042725,0.055176,0.007690
5100089,12889,-408,-10125,0.082718,-0.005939,9.740122,9.740475,-0.069526,-2,-6,-4,-0.140381,0.055176,0.007690
5109708,12865,-422,-10129,0.068348,-0.014321,9.737726,9.737976,-0.072024,3,-8,-5,0.164795,-0.066895,-0.053345
5119359,12865,-389,-10124,0.068348,0.005438,9.740721,9.740962,-0.069038,0,-9,-6,-0.018311,-0.127930,-0.114380
5128976,12918,-397,-10085,0.100082,0.000648,9.764072,9.764585,-0.045415,0,-4,-4,-0.018311,0.177246,0.007690
5138447,12895,-422,-10087,0.086310,-0.014321,9.762875,9.763267,-0.046734,1,-8,-4,0.042725,-0.066895,0.007690
5147985,12883,-402,-10096,0.079125,-0.002346,9.757485,9.757806,-0.052195,-1,-6,-5,-0.079346,0.055176,-0.053345
5157716,12859,-410,-10088,0.064755,-0.007136,9.762276,9.762493,-0.047507,1,-8,-3,0.042725,-0.066895,0.068726
5167254,12873,-427,-10070,0.073138,-0.017315,9.773053,9.773342,-0.036658,3,-7,-5,0.164795,-0.005859,-0.053345
5176898,12870,-421,-10160,0.071342,-0.013722,9.719166,9.719438,-0.090563,0,-7,-3,-0.018311,-0.005859,0.068726
5186523,12858,-416,-10116,0.064157,-0.010729,9.745510,9.745728,-0.064273,-1,-8,-4,-0.079346,-0.066895,0.007690
5196253,12894,-399,-10078,0.085712,-0.000550,9.768263,9.768639,-0.041362,-1,-5,-2,-0.079346,0.116211,0.129761
5205878,12915,-378,-10108,0.098286,0.012024,9.750300,9.750803,-0.059197,-2,-5,-3,-0.140381,0.116211,0.068726
5215436,12872,-400,-10084,0.072539,-0.001148,9.764670,9.764940,-0.045060,0,-8,-4,-0.018311,-0.066895,0.007690
5225069,12836,-423,-10118,0.050984,-0.014920,9.744312,9.744457,-0.065543,1,-5,-4,0.042725,0.116211,0.007690
5234531,12904,-443,-10101,0.091699,-0.026895,9.754492,9.754960,-0.055040,1,-7,-5,0.042725,-0.005859,-0.053345
5244156,12857,-388,-10102,0.063558,0.006037,9.753893,9.754102,-0.055899,0,-9,-3,-0.018311,-0.127930,0.068726
5253713,12878,-422,-10131,0.076132,-0.014321,9.736528,9.736836,-0.073164,1,-9,-2,0.042725,-0.127930,0.129761
5263251,12862,-435,-10120,0.066552,-0.022105,9.743115,9.743368,-0.066632,0,-6,-5,-0.018311,0.055176,-0.053345
5272895,12861,-397,-10097,0.065953,0.000648,9.756886,9.757110,-0.052891,-1,-6,-4,-0.079346,0.055176,0.007690
5282433,12887,-387,-10109,0.081521,0.006635,9.749701,9.750045,-0.059956,-1,-8,-5,-0.079346,-0.066895,-0.053345
5292164,12883,-403,-10135,0.079125,-0.002945,9.734135,9.734457,-0.075543,0,-6,-6,-0.018311,0.055176,-0.114380
5301789,12891,-393,-10075,0.083916,0.003043,9.770060,9.770420,-0.039580,1,-10,-3,0.042725,-0.188965,0.068726
5311354,12876,-388,-10148,0.074934,0.006037,9.726351,9.726642,-0.083359,-1,-8,-3,-0.079346,-0.066895,0.068726
5320971,12883,-388,-10074,0.079125,0.006037,9.770658,9.770981,-0.039020,-2,-4,-5,-0.140381,0.177246,-0.053345
5330615,12894,-423,-10099,0.085712,-0.014920,9.755690,9.756078,-0.053923,0,-11,-4,-0.018311,-0.250000,0.007690
5340327,12869,-433,-10111,0.070743,-0.020907,9.748505,9.748783,-0.061217,0,-7,-7,-0.018311,-0.005859,-0.175415
5350058,12877,-401,-10122,0.075533,-0.001747,9.741918,9.742210,-0.067790,-1,-5,-2,-0.079346,0.116211,0.129761
5359682,12874,-399,-10076,0.073737,-0.000550,9.769461,9.769739,-0.040261,1,-8,-5,0.042725,-0.066895,-0.053345
5369327,12876,-400,-10108,0.074934,-0.001148,9.750300,9.750588,-0.059412,1,-7,-5,0.042725,-0.005859,-0.053345
5378951,12905,-410,-10084,0.092298,-0.007136,9.764670,9.765109,-0.044891,0,-6,-4,-0.018311,0.055176,0.007690
5388509,12884,-384,-10104,0.079724,0.008432,9.752695,9.753024,-0.056976,0,-8,-2,-0.018311,-0.066895,0.129761
5398046,12916,-394,-10117,0.098885,0.002444,9.744911,9.745413,-0.064588,-1,-6,-5,-0.079346,0.055176,-0.053345
5407691,12878,-382,-10095,0.076132,0.009629,9.758084,9.758386,-0.051615,-1,-7,-5,-0.079346,-0.005859,-0.053345
5417402,12895,-397,-10123,0.086310,0.000648,9.741320,9.741702,-0.068298,2,-9,-3,0.103760,-0.127930,0.068726
5426873,12894,-407,-10093,0.085712,-0.005340,9.759281,9.759659,-0.050342,0,-8,-2,-0.018311,-0.066895,0.129761
5436498,12889,-433,-10121,0.082718,-0.020907,9.742517,9.742890,-0.067110,-2,-5,-5,-0.140381,0.116211,-0.053345
5446228,12881,-438,-10141,0.077928,-0.023901,9.730541,9.730883,-0.079118,0,-7,-6,-0.018311,-0.005859,-0.114380
5455940,12853,-391,-10142,0.061163,0.004240,9.729942,9.730136,-0.079865,-1,-4,-7,-0.079346,0.177246,-0.175415
5465585,12916,-431,-10111,0.098885,-0.019710,9.748505,9.749026,-0.060974,0,-7,-4,-0.018311,-0.005859,0.007690
5475209,12866,-412,-10119,0.068947,-0.008334,9.743714,9.743962,-0.066038,1,-8,-3,0.042725,-0.066895,0.068726
5484766,12869,-369,-10115,0.070743,0.017413,9.746109,9.746382,-0.063619,-1,-7,0,-0.079346,-0.005859,0.251831
5494304,12884,-420,-10086,0.079724,-0.013124,9.763474,9.763808,-0.046192,-1,-7,-6,-0.079346,-0.005859,-0.114380
5504122,12878,-409,-10091,0.076132,-0.006537,9.760479,9.760778,-0.049222,-3,-6,-3,-0.201416,0.055176,0.068726
5513747,12853,-401,-10103,0.061163,-0.001747,9.753294,9.753487,-0.056514,2,-7,-5,0.103760,-0.005859,-0.053345
5523391,12865,-396,-10091,0.068348,0.001247,9.760479,9.760718,-0.049282,4,-7,-4,0.225830,-0.005859,0.007690
5532842,12869,-432,-10127,0.070743,-0.020309,9.738924,9.739202,-0.070798,2,-7,-3,0.103760,-0.005859,0.068726
5542400,12844,-420,-10097,0.055774,-0.013124,9.756886,9.757054,-0.052946,1,-8,-2,0.042725,-0.066895,0.129761
5551937,12914,-387,-10093,0.097687,0.006635,9.759281,9.759772,-0.050228,0,-7,-7,-0.018311,-0.005859,-0.175415
5561582,12859,-421,-10088,0.064755,-0.013722,9.762276,9.762500,-0.047501,2,-6,-3,0.103760,0.055176,0.068726
5571033,12913,-399,-10116,0.097088,-0.000550,9.745510,9.745994,-0.064007,1,-6,-2,0.042725,0.055176,0.129761
5580503,12869,-398,-10118,0.070743,0.000049,9.744312,9.744569,-0.065432,2,-8,-4,0.103760,-0.066895,0.007690
5589954,12893,-417,-10157,0.085113,-0.011327,9.720962,9.721340,-0.088660,1,-6,-4,0.042725,0.055176,0.007690
5599425,12860,-397,-10105,0.065354,0.000648,9.752096,9.752316,-0.057685,0,-9,-4,-0.018311,-0.127930,0.007690
5608963,12896,-394,-10087,0.086909,0.002444,9.762875,9.763262,-0.046739,1,-6,-6,0.042725,0.055176,-0.114380
5618434,12877,-424,-10140,0.075533,-0.015519,9.731140,9.731445,-0.078555,0,-7,-3,-0.018311,-0.005859,0.068726
5628067,12906,-445,-10059,0.092897,-0.028092,9.779639,9.780121,-0.029880,2,-7,-2,0.103760,-0.005859,0.129761
5637616,12869,-382,-10124,0.070743,0.009629,9.740721,9.740982,-0.069018,1,-8,-5,0.042725,-0.066895,-0.053345
5647154,12875,-400,-10081,0.074336,-0.001148,9.766466,9.766748,-0.043252,0,-6,-5,-0.018311,0.055176,-0.053345
5656798,12906,-415,-10098,0.092897,-0.010130,9.756289,9.756736,-0.053265,-1,-6,-4,-0.079346,0.055176,0.007690
5666423,12866,-404,-10142,0.068947,-0.003543,9.729942,9.730187,-0.079813,0,-6,-6,-0.018311,0.055176,-0.114380
5676075,12867,-394,-10111,0.069545,0.002444,9.748505,9.748753,-0.061248,-1,-6,-5,-0.079346,0.055176,-0.053345
5685692,12929,-384,-10096,0.106668,0.008432,9.757485,9.758072,-0.051929,0,-8,-5,-0.018311,-0.066895,-0.053345
5695335,12844,-383,-10087,0.055774,0.009030,9.762875,9.763038,-0.046963,-3,-6,-5,-0.201416,0.055176,-0.053345
5704960,12898,-394,-10086,0.088107,0.002444,9.763474,9.763871,-0.046129,1,-8,-2,0.042725,-0.066895,0.129761
5714431,12888,-407,-10110,0.082119,-0.005340,9.749104,9.749451,-0.060550,0,-7,-4,-0.018311,-0.005859,0.007690
5724056,12860,-413,-10103,0.065354,-0.008932,9.753294,9.753517,-0.056483,2,-8,-4,0.103760,-0.066895,0.007690
5733614,12893,-388,-10104,0.085113,0.006037,9.752695,9.753068,-0.056932,0,-9,-2,-0.018311,-0.127930,0.129761
5743151,12888,-411,-10082,0.082119,-0.007735,9.765868,9.766217,-0.043783,3,-7,-5,0.164795,-0.005859,-0.053345
5752795,12832,-374,-10114,0.048589,0.014419,9.746708,9.746840,-0.063161,2,-9,-5,0.103760,-0.127930,-0.053345
5762333,12873,-415,-10139,0.073138,-0.010130,9.731739,9.732019,-0.077981,0,-5,-5,-0.018311,0.116211,-0.053345
5771977,12888,-422,-10071,0.082119,-0.014321,9.772454,9.772810,-0.037190,0,-7,-6,-0.018311,-0.005859,-0.114380
5781689,12848,-368,-10124,0.058169,0.018012,9.740721,9.740911,-0.069090,-1,-8,-4,-0.079346,-0.066895,0.007690
5791333,12854,-366,-10118,0.061761,0.019209,9.744312,9.744527,-0.065474,1,-9,-7,0.042725,-0.127930,-0.175415
5800871,12876,-437,-10130,0.074934,-0.023302,9.737127,9.737443,-0.072557,0,-5,-6,-0.018311,0.116211,-0.114380
5810515,12898,-403,-10098,0.088107,-0.002945,9.756289,9.756687,-0.053313,0,-8,-5,-0.018311,-0.066895,-0.053345
5820227,12903,-394,-10138,0.091101,0.002444,9.732338,9.732764,-0.077236,-1,-7,-5,-0.079346,-0.005859,-0.053345
5829957,12883,-392,-10078,0.079125,0.003642,9.768263,9.768584,-0.041416,0,-8,-3,-0.018311,-0.066895,0.068726
5839496,12896,-400,-10132,0.086909,-0.001148,9.735930,9.736319,-0.073682,0,-7,-8,-0.018311,-0.005859,-0.236450
5849226,12904,-392,-10081,0.091699,0.003642,9.766466,9.766897,-0.043103,0,-8,-4,-0.018311,-0.066895,0.007690
5858765,12897,-382,-10134,0.087508,0.009629,9.734733,9.735131,-0.074869,-2,-9,-5,-0.140381,-0.127930,-0.053345
5868495,12887,-441,-10109,0.081521,-0.025697,9.749701,9.750076,-0.059924,0,-8,-6,-0.018311,-0.066895,-0.114380
5878207,12880,-412,-10096,0.077329,-0.008334,9.757485,9.757795,-0.052205,0,-7,-7,-0.018311,-0.005859,-0.175415
5887938,12874,-399,-10104,0.073737,-0.000550,9.752695,9.752974,-0.057027,1,-8,-4,0.042725,-0.066895,0.007690
5897476,12888,-405,-10095,0.082119,-0.004142,9.758084,9.758430,-0.051570,1,-6,-3,0.042725,0.055176,0.068726
5906946,12881,-400,-10064,0.077928,-0.001148,9.776646,9.776957,-0.033044,0,-8,-4,-0.018311,-0.066895,0.007690
5916572,12884,-410,-10099,0.079724,-0.007136,9.755690,9.756018,-0.053983,-1,-9,-3,-0.079346,-0.127930,0.068726
5926302,12887,-393,-10084,0.081521,0.003043,9.764670,9.765011,-0.044990,1,-7,-3,0.042725,-0.005859,0.068726
5935753,12874,-425,-10142,0.073737,-0.016117,9.729942,9.730235,-0.079765,-2,-6,-5,-0.140381,0.055176,-0.053345
5945484,12849,-383,-10111,0.058768,0.009030,9.748505,9.748686,-0.061315,1,-9,-4,0.042725,-0.127930,0.007690
5954935,12886,-418,-10103,0.080922,-0.011926,9.753294,9.753637,-0.056363,1,-8,-4,0.042725,-0.066895,0.007690
5964493,12897,-376,-10102,0.087508,0.013222,9.753893,9.754294,-0.055706,0,-7,-4,-0.018311,-0.005859,0.007690
5974030,12898,-382,-10070,0.088107,0.009629,9.773053,9.773455,-0.036546,3,-6,-4,0.164795,0.055176,0.007690
5983415,12861,-389,-10128,0.065953,0.005438,9.738325,9.738550,-0.071450,0,-7,-6,-0.018311,-0.005859,-0.114380
5993039,12865,-411,-10101,0.068348,-0.007735,9.754492,9.754734,-0.055266,-3,-6,-5,-0.201416,0.055176,-0.053345
6002770,12888,-393,-10125,0.082119,0.003043,9.740122,9.740468,-0.069532,-1,-6,-4,-0.079346,0.055176,0.007690
6012308,12884,-399,-10082,0.079724,-0.000550,9.765868,9.766193,-0.043807,-1,-6,-5,-0.079346,0.055176,-0.053345
6022039,12873,-410,-10142,0.073138,-0.007136,9.729942,9.730220,-0.079781,0,-3,-6,-0.018311,0.238281,-0.114380
6031664,12863,-402,-10096,0.067151,-0.002346,9.757485,9.757717,-0.052283,-1,-7,-1,-0.079346,-0.005859,0.190796
6041395,12892,-401,-10118,0.084514,-0.001747,9.744312,9.744679,-0.065321,-1,-8,-6,-0.079346,-0.066895,-0.114380
6051193,12893,-410,-10109,0.085113,-0.007136,9.749701,9.750075,-0.059925,1,-6,-6,0.042725,0.055176,-0.114380
6060750,12877,-387,-10082,0.075533,0.006635,9.765868,9.766163,-0.043838,2,-8,-4,0.103760,-0.066895,0.007690
6070201,12893,-405,-10079,0.085113,-0.004142,9.767664,9.768036,-0.041965,-3,-9,-5,-0.201416,-0.127930,-0.053345
6080019,12885,-427,-10120,0.080323,-0.017315,9.743115,9.743462,-0.066539,-2,-6,-5,-0.140381,0.055176,-0.053345
6089731,12884,-415,-10143,0.079724,-0.010130,9.729343,9.729675,-0.080325,0,-6,-3,-0.018311,0.055176,0.068726
6099288,12878,-372,-10117,0.076132,0.015617,9.744911,9.745221,-0.064779,-1,-8,-5,-0.079346,-0.066895,-0.053345
6109000,12896,-381,-10104,0.086909,0.010228,9.752695,9.753088,-0.056912,2,-8,-7,0.103760,-0.066895,-0.175415
6118557,12888,-402,-10116,0.082119,-0.002346,9.745510,9.745856,-0.064144,-1,-8,-5,-0.079346,-0.066895,-0.053345
6128357,12843,-416,-10075,0.055175,-0.010729,9.770060,9.770221,-0.039780,1,-6,-3,0.042725,0.055176,0.068726
6137828,12872,-414,-10090,0.072539,-0.009531,9.761078,9.761353,-0.048648,0,-7,-5,-0.018311,-0.005859,-0.053345
6147538,12898,-426,-10112,0.088107,-0.016716,9.747906,9.748319,-0.061682,0,-7,-5,-0.018311,-0.005859,-0.053345
6157268,12862,-384,-10090,0.066552,0.008432,9.761078,9.761309,-0.048692,0,-6,-4,-0.018311,0.055176,0.007690
6166720,12878,-384,-10156,0.076132,0.008432,9.721560,9.721861,-0.088140,1,-9,-3,0.042725,-0.127930,0.068726
6176190,12896,-390,-10106,0.086909,0.004839,9.751497,9.751885,-0.058115,3,-7,-4,0.164795,-0.005859,0.007690
6185642,12896,-401,-10086,0.086909,-0.001747,9.763474,9.763861,-0.046140,3,-7,-2,0.164795,-0.005859,0.129761
6195199,12814,-399,-10069,0.037811,-0.000550,9.773652,9.773726,-0.036275,-2,-7,-5,-0.140381,-0.005859,-0.053345
6204997,12894,-402,-10097,0.085712,-0.002346,9.756886,9.757263,-0.052737,2,-8,-3,0.103760,-0.066895,0.068726
6214555,12875,-411,-10106,0.074336,-0.007735,9.751497,9.751783,-0.058217,-2,-5,-3,-0.140381,0.116211,0.068726
6224179,12902,-418,-10146,0.090502,-0.011926,9.727548,9.727976,-0.082025,0,-5,-5,-0.018311,0.116211,-0.053345
6233828,12851,-388,-10103,0.059965,0.006037,9.753294,9.753480,-0.056520,1,-9,-2,0.042725,-0.127930,0.129761
6243274,12863,-427,-10109,0.067151,-0.017315,9.749701,9.749948,-0.060053,-1,-8,-3,-0.079346,-0.066895,0.068726
6253005,12881,-415,-10101,0.077928,-0.010130,9.754492,9.754808,-0.055192,-1,-3,-7,-0.079346,0.238281,-0.175415
6262717,12904,-389,-10116,0.091699,0.005438,9.745510,9.745943,-0.064057,1,-10,-3,0.042725,-0.188965,0.068726
6272274,12872,-406,-10082,0.072539,-0.004741,9.765868,9.766139,-0.043861,3,-8,-4,0.164795,-0.066895,0.007690
6281819,12889,-412,-10064,0.082718,-0.008334,9.776646,9.776999,-0.033001,2,-9,-4,0.103760,-0.127930,0.007690
6291370,12875,-436,-10094,0.074336,-0.022704,9.758683,9.758992,-0.051008,0,-8,-4,-0.018311,-0.066895,0.007690
6300994,12885,-400,-10111,0.080323,-0.001148,9.748505,9.748836,-0.061165,0,-7,-5,-0.018311,-0.005859,-0.053345
6310726,12895,-408,-10098,0.086310,-0.005939,9.756289,9.756672,-0.053329,0,-6,-3,-0.018311,0.055176,0.068726
6320263,12888,-421,-10126,0.082119,-0.013722,9.739523,9.739879,-0.070122,1,-9,-5,0.042725,-0.127930,-0.053345
6329907,12888,-372,-10086,0.082119,0.015617,9.763474,9.763831,-0.046169,1,-8,-4,0.042725,-0.066895,0.007690
6339359,12891,-430,-10121,0.083916,-0.019111,9.742517,9.742897,-0.067103,0,-6,-3,-0.018311,0.055176,0.068726
6348916,12880,-424,-10099,0.077329,-0.015519,9.755690,9.756008,-0.053992,0,-8,-4,-0.018311,-0.066895,0.007690
6358541,12899,-362,-10129,0.088706,0.021604,9.737726,9.738154,-0.071846,-2,-6,-3,-0.140381,0.055176,0.068726
6368107,12875,-354,-10098,0.074336,0.026394,9.756289,9.756608,-0.053392,-1,-6,-4,-0.079346,0.055176,0.007690
6377636,12870,-411,-10155,0.071342,-0.007735,9.722158,9.722424,-0.087577,0,-8,-4,-0.018311,-0.066895,0.007690
6387280,12891,-433,-10080,0.083916,-0.020907,9.767065,9.767447,-0.042553,-2,-9,-4,-0.140381,-0.127930,0.007690
6396992,12876,-411,-10121,0.074934,-0.007735,9.742517,9.742807,-0.067193,1,-5,-6,0.042725,0.116211,-0.114380
6406550,12891,-397,-10091,0.083916,0.000648,9.760479,9.760839,-0.049161,-1,-7,-3,-0.079346,-0.005859,0.068726
6416174,12862,-403,-10120,0.066552,-0.002945,9.743115,9.743343,-0.066657,3,-5,-6,0.164795,0.116211,-0.114380
6425731,12861,-402,-10097,0.065953,-0.002346,9.756886,9.757110,-0.052891,-1,-8,-6,-0.079346,-0.066895,-0.114380
6435530,12859,-410,-10110,0.064755,-0.007136,9.749104,9.749321,-0.060679,0,-7,-6,-0.018311,-0.005859,-0.114380
6445260,12896,-417,-10126,0.086909,-0.011327,9.739523,9.739918,-0.070083,1,-5,-5,0.042725,0.116211,-0.053345
6454807,12901,-412,-10092,0.089903,-0.008334,9.759880,9.760298,-0.049703,1,-7,-3,0.042725,-0.005859,0.068726
6464359,12840,-368,-10122,0.053379,0.018012,9.741918,9.742081,-0.067920,-1,-7,-5,-0.079346,-0.005859,-0.053345
6474076,12881,-424,-10125,0.077928,-0.015519,9.740122,9.740446,-0.069554,2,-7,-3,0.103760,-0.005859,0.068726
6483625,12875,-386,-10096,0.074336,0.007234,9.757485,9.757771,-0.052229,1,-5,-8,0.042725,0.116211,-0.236450
6493085,12913,-393,-10125,0.097088,0.003043,9.740122,9.740606,-0.069394,0,-8,-5,-0.018311,-0.066895,-0.053345
6502720,12834,-416,-10131,0.049787,-0.010729,9.736528,9.736662,-0.073339,3,-7,-3,0.164795,-0.005859,0.068726
6512258,12857,-406,-10090,0.063558,-0.004741,9.761078,9.761286,-0.048715,0,-6,-4,-0.018311,0.055176,0.007690
6521822,12908,-402,-10079,0.094094,-0.002346,9.767664,9.768117,-0.041883,2,-9,-6,0.103760,-0.127930,-0.114380
